image_path,filename,defect_type,final_severity,rationale,label_source,requires_review
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5463.JPEG,1.MOV_20201221091849_5463.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5464.JPEG,1.MOV_20201221091849_5464.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5465.JPEG,1.MOV_20201221091849_5465.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5466.JPEG,1.MOV_20201221091849_5466.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5467.JPEG,1.MOV_20201221091849_5467.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5468.JPEG,1.MOV_20201221091849_5468.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5469.JPEG,1.MOV_20201221091849_5469.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5470.JPEG,1.MOV_20201221091849_5470.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5471.JPEG,1.MOV_20201221091849_5471.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5472.JPEG,1.MOV_20201221091849_5472.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5473.JPEG,1.MOV_20201221091849_5473.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5474.JPEG,1.MOV_20201221091849_5474.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5475.JPEG,1.MOV_20201221091849_5475.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5476.JPEG,1.MOV_20201221091849_5476.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5477.JPEG,1.MOV_20201221091849_5477.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5478.JPEG,1.MOV_20201221091849_5478.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5479.JPEG,1.MOV_20201221091849_5479.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5480.JPEG,1.MOV_20201221091849_5480.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5481.JPEG,1.MOV_20201221091849_5481.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5482.JPEG,1.MOV_20201221091849_5482.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5483.JPEG,1.MOV_20201221091849_5483.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5484.JPEG,1.MOV_20201221091849_5484.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5485.JPEG,1.MOV_20201221091849_5485.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5486.JPEG,1.MOV_20201221091849_5486.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5487.JPEG,1.MOV_20201221091849_5487.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5488.JPEG,1.MOV_20201221091849_5488.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5489.JPEG,1.MOV_20201221091849_5489.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5490.JPEG,1.MOV_20201221091849_5490.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5491.JPEG,1.MOV_20201221091849_5491.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5492.JPEG,1.MOV_20201221091849_5492.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5493.JPEG,1.MOV_20201221091849_5493.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5494.JPEG,1.MOV_20201221091849_5494.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5495.JPEG,1.MOV_20201221091849_5495.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5496.JPEG,1.MOV_20201221091849_5496.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5497.JPEG,1.MOV_20201221091849_5497.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5498.JPEG,1.MOV_20201221091849_5498.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5499.JPEG,1.MOV_20201221091849_5499.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5500.JPEG,1.MOV_20201221091849_5500.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5501.JPEG,1.MOV_20201221091849_5501.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5510.JPEG,1.MOV_20201221091849_5510.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5511.JPEG,1.MOV_20201221091849_5511.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5512.JPEG,1.MOV_20201221091849_5512.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5513.JPEG,1.MOV_20201221091849_5513.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5514.JPEG,1.MOV_20201221091849_5514.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5515.JPEG,1.MOV_20201221091849_5515.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5516.JPEG,1.MOV_20201221091849_5516.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5517.JPEG,1.MOV_20201221091849_5517.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5518.JPEG,1.MOV_20201221091849_5518.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5519.JPEG,1.MOV_20201221091849_5519.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5520.JPEG,1.MOV_20201221091849_5520.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5521.JPEG,1.MOV_20201221091849_5521.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5522.JPEG,1.MOV_20201221091849_5522.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5523.JPEG,1.MOV_20201221091849_5523.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5524.JPEG,1.MOV_20201221091849_5524.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5525.JPEG,1.MOV_20201221091849_5525.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5526.JPEG,1.MOV_20201221091849_5526.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5527.JPEG,1.MOV_20201221091849_5527.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5528.JPEG,1.MOV_20201221091849_5528.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5529.JPEG,1.MOV_20201221091849_5529.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5530.JPEG,1.MOV_20201221091849_5530.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5531.JPEG,1.MOV_20201221091849_5531.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5532.JPEG,1.MOV_20201221091849_5532.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5533.JPEG,1.MOV_20201221091849_5533.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5534.JPEG,1.MOV_20201221091849_5534.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5535.JPEG,1.MOV_20201221091849_5535.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5536.JPEG,1.MOV_20201221091849_5536.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5537.JPEG,1.MOV_20201221091849_5537.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5538.JPEG,1.MOV_20201221091849_5538.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5539.JPEG,1.MOV_20201221091849_5539.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5540.JPEG,1.MOV_20201221091849_5540.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5541.JPEG,1.MOV_20201221091849_5541.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5542.JPEG,1.MOV_20201221091849_5542.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5543.JPEG,1.MOV_20201221091849_5543.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5544.JPEG,1.MOV_20201221091849_5544.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5545.JPEG,1.MOV_20201221091849_5545.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5546.JPEG,1.MOV_20201221091849_5546.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5547.JPEG,1.MOV_20201221091849_5547.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5548.JPEG,1.MOV_20201221091849_5548.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5549.JPEG,1.MOV_20201221091849_5549.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5550.JPEG,1.MOV_20201221091849_5550.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5551.JPEG,1.MOV_20201221091849_5551.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5552.JPEG,1.MOV_20201221091849_5552.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5553.JPEG,1.MOV_20201221091849_5553.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5554.JPEG,1.MOV_20201221091849_5554.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5555.JPEG,1.MOV_20201221091849_5555.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5556.JPEG,1.MOV_20201221091849_5556.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5557.JPEG,1.MOV_20201221091849_5557.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5558.JPEG,1.MOV_20201221091849_5558.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5559.JPEG,1.MOV_20201221091849_5559.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5560.JPEG,1.MOV_20201221091849_5560.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5561.JPEG,1.MOV_20201221091849_5561.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5562.JPEG,1.MOV_20201221091849_5562.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5563.JPEG,1.MOV_20201221091849_5563.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5564.JPEG,1.MOV_20201221091849_5564.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5565.JPEG,1.MOV_20201221091849_5565.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5566.JPEG,1.MOV_20201221091849_5566.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5567.JPEG,1.MOV_20201221091849_5567.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5568.JPEG,1.MOV_20201221091849_5568.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5569.JPEG,1.MOV_20201221091849_5569.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5570.JPEG,1.MOV_20201221091849_5570.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5571.JPEG,1.MOV_20201221091849_5571.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5572.JPEG,1.MOV_20201221091849_5572.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5573.JPEG,1.MOV_20201221091849_5573.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5574.JPEG,1.MOV_20201221091849_5574.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5575.JPEG,1.MOV_20201221091849_5575.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5576.JPEG,1.MOV_20201221091849_5576.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5577.JPEG,1.MOV_20201221091849_5577.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5578.JPEG,1.MOV_20201221091849_5578.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5579.JPEG,1.MOV_20201221091849_5579.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5580.JPEG,1.MOV_20201221091849_5580.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5581.JPEG,1.MOV_20201221091849_5581.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5582.JPEG,1.MOV_20201221091849_5582.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5583.JPEG,1.MOV_20201221091849_5583.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5584.JPEG,1.MOV_20201221091849_5584.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5585.JPEG,1.MOV_20201221091849_5585.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5586.JPEG,1.MOV_20201221091849_5586.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5587.JPEG,1.MOV_20201221091849_5587.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5588.JPEG,1.MOV_20201221091849_5588.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5589.JPEG,1.MOV_20201221091849_5589.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Flakings\1.MOV_20201221091849_5590.JPEG,1.MOV_20201221091849_5590.JPEG,Flakings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
