train_id,region,season,train_type,train_age_years,average_speed_kmph,distance_travelled_km,track_temperature_c,rail_wear_mm,track_vibration_level,ballast_condition,track_curvature_degree,ambient_temperature_c,humidity_percent,rainfall_mm,wind_speed_kmph,wheel_wear_percent,axle_temperature_c,brake_pressure_psi,brake_pad_wear_percent,bearing_temperature_c,battery_voltage,traction_motor_temp_c,signal_system_status,power_consumption_kw,load_factor_percent,daily_trips,delay_minutes,last_maintenance_days,inspection_score,sensor_health_index,failure_type,maintenance_required,failure_severity,risk_score
156,Southern Railway,Monsoon,Express,3,78.2049175450027,744123,34.03694388242998,5.64636037721543,2.1902598743381194,Good,2.9914412756466913,27.099324499866817,73.83688471228153,14.490093549099504,19.420567309840834,66.16689026317054,55.51122302098474,95.3682218172532,53.75510239776438,88.46683189807227,23.921047797753022,76.46107635855135,Normal,573.9430156035722,54.17705551866039,8,7.382901496652618,271.0,89.54977645005663,49.96927913104832,None,0,None,69.15662944575351
157,Central Railway,Summer,Express,22,71.23236881498462,1402565,29.65156168670042,4.969743163760668,4.24523192621764,Fair,2.3540991934166433,40.78527288917262,50.98961062038466,14.871749054039686,13.81325206858776,40.277042691335744,62.562592229767404,123.81415129744904,50.83940843902078,76.79470249423353,23.12448857198818,72.52857514319327,Normal,605.2816501507821,69.47309145631993,4,21.74410932011918,106.0,78.70765911375335,92.17138239048359,None,0,None,53.85980314307055
158,Southern Railway,Winter,Express,12,85.02375513769852,914535,-2.0693330926388285,9.046819583946558,,Good,7.836334189116894,34.23391382218053,41.2051153685726,18.844461646700047,19.331729253153966,0.0,48.271271903110915,78.5420860260353,15.474623461282327,72.74103631529658,24.21313536991585,82.05832351913993,Normal,905.7015840527324,74.08714586834387,2,17.675028264686297,156.0,67.63474919982028,96.81407594619114,None,0,None,44.76410471808836
159,Southern Railway,Summer,Passenger,14,75.43533808648517,1192831,33.22241442545163,8.466063564166593,5.284857780701676,Good,7.186174356379451,26.89859809588599,25.698853380924284,39.912504537949886,12.34565408943289,30.493705575247827,54.16523057630394,97.29256590089228,48.14092206723361,57.692170460792745,24.843313802303776,75.11587870452811,Normal,619.6531042009159,68.4671411017659,1,6.901244536654727,252.0,88.79402075510276,84.2694027279882,None,0,None,51.22299592729038
160,South Central Railway,Summer,Metro,11,100.34918265803945,6381,54.79186962887108,9.39451330680185,,Poor,20.55889762297735,39.38928169321689,41.24599724437051,26.625867968159653,13.232802662764158,29.855727955650277,48.40967149293523,80.46793529699286,35.975069596696535,69.22790311645895,23.117442059258135,73.19650051437546,Normal,980.3069204793261,11.307577190330164,3,6.18292429954749,65.0,99.44483290409885,94.90307316795587,None,0,None,41.85285250763288
161,Eastern Railway,Summer,Passenger,22,73.73660110608344,873600,44.261279528816154,9.893526874718972,4.759439526520057,Fair,9.30227242129662,24.44852147711109,10.0,14.977124625633598,11.80238640823952,34.960390275434605,74.99133102941471,91.57941599653279,38.127648399947375,94.05747825407212,,70.18882567709352,Normal,1149.4901393113623,95.95483520580692,4,6.1631827352106185,338.0,100.0,86.73776701796591,None,0,None,45.60498734501923
162,Southern Railway,Winter,Express,5,82.84670323279417,132059,55.4814156948821,6.985221836679977,1.3871880211483498,Fair,12.326149383776427,23.427942589431325,52.968598047758576,7.459672528149909,23.39036993155515,37.30910277108645,62.583149664858325,111.12014110559998,54.850260991188115,78.47682166170758,21.676220865678257,61.244288813418976,Normal,647.3739122876791,42.087337569778605,11,19.981599931109745,212.0,91.057181613609,71.37569772198253,None,0,None,56.97239679688415
163,Northern Railway,Monsoon,Passenger,17,70.18936351693588,1145142,34.15876498065535,3.8093396994660838,5.778687434432095,Good,13.107077962935774,33.71728187347978,,8.25357701523008,11.684755305817172,76.8641866216094,68.47023602200304,85.28515950188343,58.60467629474776,54.354024762907656,21.412929130039803,54.727421517043126,Normal,1133.363777581355,80.03406442986943,12,11.25525997291845,144.0,70.74332085271578,72.69680381361877,None,0,None,70.11628580423648
164,Northern Railway,Monsoon,Express,17,67.49197454762027,853621,48.93486792569646,11.724790420669763,3.3522512970793734,Fair,4.608022844656726,37.34127271884892,85.75106981275184,26.70495698970565,5.234928265778155,19.24259299271479,76.83186726256419,103.29966198156657,45.68769675852655,60.87677216496491,28.555093822038458,76.7104491101067,Normal,703.5313585557666,77.01002735227553,9,18.357023582651674,227.0,83.37563716803103,99.73697187010559,None,0,None,45.65013029933839
165,Northern Railway,Summer,Passenger,18,71.12271961716142,524468,28.396413340996745,7.844227307842814,8.525359824447467,Good,13.791123383162116,7.57265067395447,59.7839710266291,21.785688827284662,19.212304759744892,56.12619241983608,,104.22384285154939,28.883973598378493,65.44210876343551,26.826665792541814,59.677391786879085,Normal,599.7616401436043,78.97578380842737,19,18.71159377784541,157.0,78.2781618363969,90.96650111839432,None,0,None,53.51589286855526
166,South Central Railway,Summer,Express,16,79.4762984300504,355975,29.993806539928926,10.15379594338444,6.474929562626993,Fair,16.34079581410983,42.020005288944205,58.15655783472704,28.287175916043303,0.0,75.77850448681687,61.27009793382702,75.54781662376658,55.45384950401516,75.46746525348311,23.202827821158866,68.35185358252197,Normal,715.7723296947037,71.58556985143748,24,53.65348954921089,332.0,80.84059200655454,47.48174770480746,None,0,None,74.7720341996481
167,Western Railway,Summer,Express,25,86.18602070663772,447384,20.975883120874688,7.231240026821706,4.365038610550013,Poor,1.8268812885499124,33.91681069218586,10.0,36.92192373323981,7.319994266943185,33.94262438397482,84.8223304809563,107.51133687682523,39.81818923971913,73.83376670576855,19.381520011844472,71.03563269008666,Normal,1236.7280110164365,85.43905598985293,24,14.623401041736521,283.0,81.5204808777335,64.43529357741983,Brake Failure,1,Medium,59.97960098425044
168,Western Railway,Summer,Freight,20,75.05491443924393,845129,26.62266137394261,7.746538714889146,3.1588473308354352,Good,16.750012280196955,36.59282937051373,53.04745480404407,11.912612065120607,23.520022120109026,58.88453206701694,58.44295998436841,105.50430297137915,33.71699531570792,65.12409630863503,26.202459944124172,67.59139466266868,Normal,1123.1958736976333,96.25216685049537,5,14.704372563358595,71.0,71.62086291054828,54.545345270478684,Wheel Defect,1,Medium,69.7320562440493
169,Northern Railway,Monsoon,Express,17,78.21109335810193,762523,33.49618887294369,11.388126901042813,3.072774574643134,Fair,1.0459636578302856,26.34536863140471,54.78311690249122,13.26145396985238,,47.506906278781585,62.0810110913815,94.3639421067522,38.68366754968642,58.75956183060731,27.56406060644515,53.72173411693011,Normal,727.683965729628,43.09583826046149,13,7.272635445954561,115.0,91.46912360998631,100.0,None,0,None,45.914392810775
170,Central Railway,Summer,Passenger,18,78.94188590358499,14573,24.426075211841983,5.122316065433687,4.59922358734593,Good,3.002938972869331,30.446964141466868,47.418144141358766,12.440586107506178,8.108995593855994,38.55578465147588,70.08410428929531,87.67113529624632,38.14764258363994,67.08947258796337,20.01241484051635,82.64308442560791,Normal,1046.3204215929195,39.84086472858723,9,9.012285699911596,227.0,87.05128318760349,83.42722636793127,None,0,None,51.838035740830215
171,Central Railway,Monsoon,Freight,18,84.60027115882804,844541,34.055440116632035,9.05077435481784,3.6968710588193683,Poor,12.513711695215083,29.111165332058963,77.28037712089429,7.256636996236342,11.251960273361702,50.01161492213922,73.12590083259566,100.45985595704663,,43.47172324452734,21.41880696956617,62.95824201889402,Normal,1105.9347861018982,36.158437168302534,9,16.895439852156425,207.0,87.46680456979624,52.90798645715355,None,0,None,64.2075788966797
172,Central Railway,Monsoon,Passenger,21,95.26712521504443,471649,36.534796081637694,8.463344180784446,2.297681805499006,Poor,5.593563344693408,23.965990371609106,60.97337386215216,24.449465917424448,19.37277307335553,33.53281760137713,48.47650435528993,84.74371957031218,34.56440412945458,86.85597914811704,23.704377314442173,99.21213355094127,Normal,1000.4909377108106,59.91989945439344,18,4.365230497999112,234.0,63.12923206704353,68.04265464481243,None,0,None,64.30442291047518
173,South Central Railway,Monsoon,Express,1,35.60939830294079,712574,31.299780260866697,6.229361611071575,6.305394700315633,Good,0.7878506453276531,28.13965945259159,40.95626000371466,4.113851922472123,16.249510015852756,26.835791214029236,87.97414443633319,96.23429097869995,31.103879145278,67.774865188861,23.466707173118827,90.259048013901,Normal,605.7631013034313,90.59012241489253,1,8.955113201829567,115.0,80.6853532074125,70.14598768488707,None,0,None,55.899981241591234
174,South Central Railway,Winter,Passenger,29,49.38462777162428,575385,10.437335730341395,4.557494177746889,6.145636013262796,Good,2.1359586332164224,27.1643634024739,,5.32224817740601,,75.18746329530198,76.42412408959038,132.25493795749944,16.75473932899347,,27.78177541900834,65.49030992185716,Normal,941.8089098001261,28.508476760194874,15,22.716804212789068,156.0,63.73536661512477,49.621114742824375,Track Defect,1,Low,74.11656191836211
175,South Central Railway,Summer,Express,1,63.26290700267026,1355045,53.61327057129141,7.7563066362927175,,Good,17.77381590966411,31.382301447092225,89.86330396197161,10.230093219998109,31.991918349747092,75.32154948500677,77.9301265826387,103.50365815096417,57.111268852706544,55.74909557794017,20.484040850112006,73.23412496376415,Normal,1157.050324859527,61.365280958290484,15,11.893985056301116,212.0,78.17263282142885,66.29821112327923,None,0,None,69.30012737000916
176,Northern Railway,Monsoon,Express,3,84.06150337327635,1110661,33.358774189187926,3.004861798280899,2.9088555863759544,Good,12.019794888420641,34.511416596777124,40.245863850469995,22.99001756990235,19.87632787704569,58.60671802525012,57.34726873993035,109.53456318396621,21.36312614413518,73.90781018884643,22.121440325421958,94.44809733228118,Normal,1106.4604244111047,55.88427648924335,19,3.019685510816395,40.0,70.1794801513334,78.42856470105832,None,0,None,59.9826609270707
177,South Central Railway,Summer,Passenger,19,88.14517366767059,1383461,46.05585267083435,9.46961564109133,6.421618064666393,Fair,3.1984665235712924,24.658878730123106,73.9326550502266,10.653903502678311,10.969670688039933,45.1314510791506,57.10733042202555,85.97018074951475,23.272037428443753,35.26421380666016,25.009296998908876,122.12982742528676,Normal,701.1827122485531,91.06970879771232,14,8.74215762415635,135.0,70.766548890172,74.50571152593625,None,0,None,59.415232130501266
178,Central Railway,Winter,Passenger,22,94.19406915898604,1308648,42.510629171921735,3.7191254565946377,4.1623115944321265,Good,5.550422729461697,31.53432898542723,42.27508308772833,19.560948328893232,12.448455549202563,37.30805429555482,59.27089125483628,114.71505167948189,32.90766506271603,44.737821940203546,23.773122753273316,,Normal,426.3076665306327,72.31796345438381,16,9.731575144701024,313.0,70.1338684303496,85.31209506297073,None,0,None,56.126270681078516
179,Eastern Railway,Winter,Freight,23,55.60248086348724,632048,44.21596419071353,4.606895820048233,4.0371044909505365,Good,0.31384106261891304,26.633684984109173,59.70373076427106,15.232345752106639,15.513532883734687,41.76841033838255,66.94180247121662,68.65247778668075,22.260980898486135,69.57316972063872,21.129819196900897,87.44533397209199,Normal,1014.1843992306872,48.29091072994234,6,5.6811400584944165,20.0,76.79400519237932,73.4078329696584,None,0,None,57.03376532881711
180,Southern Railway,Summer,Express,16,86.21683851216709,1168712,44.47356947531131,6.835448296931431,,Good,2.9228758431389132,32.83468016140349,47.89555327346598,25.776344552704305,24.280097571096213,46.446508917756724,78.19592169124209,89.7723026803011,10.066665595597684,80.98854057643979,21.64851606171822,82.1162103413983,Normal,856.1219088409902,93.96404228179622,20,9.902434320079196,218.0,98.32911447154729,97.95543269895042,None,0,None,39.777384667328974
181,Eastern Railway,Summer,Passenger,13,84.17168020893588,812125,47.59022518843435,6.50261938043238,3.1043334278814925,Good,6.642073723166409,37.18963198395083,66.18588367378906,,17.82818530498983,51.722562438061246,56.63329978110054,92.48494079701993,25.50841468199854,73.35321098468378,27.382483574026182,60.569286183532874,Normal,1503.055410096698,37.90526980320328,24,6.514386193703621,363.0,67.90344011433852,100.0,Signal Failure,1,Low,52.81844252799049
182,Central Railway,Summer,Express,11,85.71904319247382,1213086,36.62091562337132,7.109463882082286,3.8691096331461625,Good,6.041016395807727,34.69406586021575,74.41624365765483,14.653723270955684,25.666552110361224,30.116032110809222,44.038547070480064,72.77110523579188,85.23443093430245,77.4787699416193,23.41465919237112,77.34945148594767,Normal,1103.1847187391318,79.62587531140967,12,,239.0,88.04819829038438,94.83990784902664,None,0,None,53.29173230797289
183,Northern Railway,Summer,Express,19,94.8635277591221,205996,43.95775783778939,7.925224820261851,2.349275525892358,Good,2.6407824836097715,35.462255630875966,72.96060022175925,34.34712246890129,22.02581930026376,89.38766256563152,45.9197437161503,79.15777720377216,31.67131622512258,51.914848055866415,23.91615878996715,72.19478646345831,Normal,731.0508130903954,76.44405623669506,14,32.69502009019692,3.0,86.05826969970082,86.72184760754986,None,0,None,57.68580576107538
184,South Central Railway,Summer,Express,4,84.63278898390935,112452,23.536156658208196,6.854404890824121,4.916718425953577,Good,5.464262754172035,35.132278749946046,76.8425651266744,,12.419786209449962,35.42557274042012,71.32116744886386,94.8757086765779,35.33967313845131,70.33957602905575,24.451089757946583,99.31825747789635,Normal,801.613556787538,84.8784741798269,2,11.903829781245546,351.0,92.48021500721356,96.21520737292555,Brake Failure,1,Medium,44.571389048782024
185,Northern Railway,Summer,Express,20,77.54886615517367,576557,40.020121965658184,10.398072348381005,2.937001867291318,Good,6.447213503934304,34.42076911403005,69.30316085063387,35.35269259570049,29.58470885961637,48.27575070536414,47.98156842494518,95.80267535490735,35.67202860418363,52.68282324809692,27.563415986511362,80.58950315237288,Normal,432.0230605883269,54.422572758774905,4,13.153823929098554,52.0,78.17922285415267,85.25400246356669,None,0,None,55.39053803523039
186,Northern Railway,Summer,Passenger,22,49.51263307692012,1478296,64.51554416953522,8.218165534377949,5.603778398725257,Good,2.731999649805274,26.73556138393193,74.06764888383825,29.722401941110807,13.197144755552067,51.91142280105952,,128.3243322595307,40.854626484947445,68.48955049176203,18.068325601472186,54.15304009868312,Normal,854.0359924653446,50.538216590577015,3,2.839693606425305,346.0,71.74769142987769,69.88259825323699,None,0,None,64.3443060038109
187,Central Railway,Summer,Freight,6,77.64124502058847,493983,35.135604082428614,8.719625184605718,2.453079651717294,Fair,4.417143685735972,36.19540945176261,78.38465753100415,25.140600696898186,,53.471346718977045,66.19264533750815,89.78543969440352,38.34616879619751,70.57362057531643,29.374153270823296,80.28294405181781,Normal,552.0841231286064,82.57310517972697,3,7.948595448051322,163.0,80.60467858481034,100.0,None,0,None,50.56098982259256
188,Northern Railway,Summer,Express,4,47.20105320267241,269877,10.468902317470267,9.589233840862287,3.4114183175867314,Good,11.052487636396057,29.29278986028703,85.60880323104931,,,70.6674309315346,74.35210242137552,97.65634841148925,41.10293186636338,51.528950045033774,24.042599174962096,50.674246233288244,Normal,1284.1538544583148,52.54893199219954,22,62.690184645351735,352.0,81.83907169938692,79.572248016296,None,0,None,60.271592519195664
189,Western Railway,Summer,Freight,25,119.45123205669461,444194,33.34735483465495,9.820655281455291,4.307537074452571,Fair,3.0175870875552713,30.646815751225464,38.379631059057736,27.154671055471532,32.50111125882937,33.328531182415325,49.57732353210709,93.17653212729185,41.53743756351121,74.24633149965392,25.16728808418257,,Warning,503.41566203538025,86.40979664619027,11,34.37471763882093,29.0,85.31321831661661,63.494879202520735,None,0,None,59.147061180190896
190,Western Railway,Monsoon,Metro,18,74.71797041938193,566985,18.89779958869034,8.747684695575787,5.000341492409559,Good,12.838926190816194,37.145595629870044,54.60452773414863,42.9371171650292,20.027759589874996,57.518901476456705,77.4361196140251,112.5048574019718,65.38568905755258,,23.70765108901587,,Normal,1210.4982133348965,42.87254850381366,7,18.212191931804487,219.0,76.13868087042118,89.82239833293836,Track Defect,1,Critical,60.34931085892555
191,South Central Railway,Winter,Passenger,22,50.24093794241439,466827,28.61445032382327,9.596735833781286,5.064302379728272,Fair,6.318587401278617,26.83164994698597,75.70955101763488,6.834800668667937,,53.41754622184783,62.65954448571815,112.4803039902881,,79.6669957492393,25.502366002291858,80.6782489459247,Normal,674.2947467877383,73.26839053279393,3,3.8511465230940876,,87.78880326079852,87.22869455976668,Wheel Defect,1,Medium,46.75650769607935
192,Southern Railway,Summer,Passenger,10,66.94906771491033,593075,38.17025729962921,9.31524138541623,4.234669551481233,Good,2.8638913544138225,28.99936015096642,100.0,19.60460814281588,1.3722934115064387,100.0,55.09049721273591,82.34161426452394,20.114345742956587,71.25337887331912,26.021242838647282,63.95745664491493,Normal,838.9697768085551,65.69390288632766,20,22.200338570556774,39.0,65.17916702656485,65.69155524198595,None,0,None,72.21239906745072
193,Southern Railway,Summer,Passenger,11,61.891024003893506,679601,42.397666659752645,11.729504524297084,7.123650618281692,Fair,4.283833801721481,27.70603003307334,85.68194416498439,,15.782249174035465,61.06076812633155,51.173842247651145,74.180270020113,49.94723599279685,34.78574273371228,21.506237525454083,,Warning,778.6257778929329,64.94020161515245,23,19.334750798475408,257.0,75.04853216503552,100.0,None,0,None,55.38421436010684
194,Northern Railway,Winter,Express,9,108.11210398741866,660385,38.694721630322434,7.670226415883241,3.512559141547807,Good,3.5268744300819983,25.078107432677385,66.64180214480072,36.77367878594961,18.419608216065043,66.03933091126893,49.16532463918495,103.29709279414149,31.90183999873829,90.19786024956656,27.362282479872317,74.02107986918956,Normal,1017.5262800359079,45.450520620419745,14,19.31324985403241,313.0,66.42033414157852,79.77319092264733,Track Defect,1,Medium,63.52344186402204
195,Eastern Railway,Summer,Express,4,51.311745758597425,277227,70.0,14.577820449209813,5.1977623554266685,Fair,13.365317826848345,20.365072037522864,61.34610738069642,42.31056151099456,10.893293380114809,56.48075475336253,82.86655945148057,62.54872805721215,44.76641672872503,72.36388211072496,25.096734182719096,62.62749503902552,Normal,566.9820035846634,94.05898227066703,23,4.540824814211947,77.0,71.33616242254803,46.59723668667793,None,0,None,73.91038603408404
196,Central Railway,Summer,Passenger,4,79.72754777457612,1116908,44.28263413367503,8.208590175188682,4.7215489684870136,Good,6.137778991212519,27.12612677451628,100.0,18.139961012623743,8.811311163288146,46.13470777380716,64.07463980619235,72.47463178383784,26.170482476490708,,24.972832201883527,84.37800639712498,Normal,826.1410277502877,29.89227220088869,10,10.346958189287243,48.0,76.50106914241462,92.7550017814473,None,0,None,51.606153714193006
197,Northern Railway,Monsoon,Passenger,22,22.17230144189414,740216,30.776529875079813,6.692831727872535,2.924649999373126,Fair,9.129876384827348,40.62689599807102,47.05489229063791,32.87390054348211,21.277400203815304,42.32269947333841,64.86515123640494,102.51933140702148,47.17304151828512,79.57763164134565,28.560468644299384,41.88571461278407,Normal,1036.3309670209142,60.6437678747048,21,1.0171430623491153,171.0,89.38783410232001,92.60423077682618,None,0,None,49.72713844104237
198,Central Railway,Summer,Freight,27,48.151576363865416,1185277,31.272961409641503,4.58844415673782,1.7502606261568294,Poor,3.6342263265090087,50.0,100.0,47.663629165826585,11.235695395409978,56.96310398090084,42.433171865818025,96.3524139984569,58.661878625411894,46.75456490022953,23.435140489413598,90.19063437576658,Normal,540.1202282888235,73.80556822680293,4,7.280530195365462,156.0,79.139013411454,100.0,None,0,None,54.64509269693802
199,Northern Railway,Monsoon,Freight,29,79.85115667876977,623554,38.75051001531419,5.662317447850561,4.207763095269638,Good,13.783319098141837,31.637455076969182,72.26552007666656,10.230322607579886,24.114700361939615,36.58436513308882,52.07423557900668,115.92604368113687,72.30586530693593,50.58660164096298,23.274128231647452,82.18216092959355,Normal,810.4241466891788,62.27128913357388,8,5.559711106066859,225.0,80.58335790083117,72.38470760621618,None,0,None,62.79471163853714
200,Eastern Railway,Winter,Passenger,15,89.38124059075412,401993,43.4645229768871,9.646130034137611,3.7932437010585858,Good,14.59980791240187,40.62568856030732,10.0,15.445563355211206,7.765511086737209,31.552554506494644,57.435146913009156,93.41445469385147,63.486672826089546,95.58853567905794,24.56903184732377,74.32891761480582,Normal,950.3962240514309,66.35874137613044,14,8.133045450263488,268.0,83.8796097194864,75.94146748834342,None,0,None,58.31850707714719
201,Northern Railway,Monsoon,Express,3,101.6459879991854,485845,17.060686955204012,15.723648633513712,3.1575977095697785,Poor,1.1957772881469975,36.85808468569253,38.361280056815005,9.773735614143048,22.668351676626656,49.83369688418639,63.35373688239116,99.70812301001348,23.854371904284463,79.65674757964675,23.21584213553729,67.55739549043815,Normal,702.1540399660657,90.9157343223937,17,18.591615069155573,134.0,66.85191008937828,69.2805569947447,Track Defect,1,Low,63.40684683882759
202,Eastern Railway,Winter,Passenger,19,51.99720392361071,1407957,33.636934672294736,11.571710538095115,4.384196191716175,Good,7.833562810288536,15.478264198852902,60.59416366501627,16.628376349033513,13.457281676107236,51.6323471197161,84.3391425679894,107.089752324426,48.63135827415967,80.4972511305666,21.64345840873859,54.20778259164132,Warning,1255.8608534051386,51.68455440821681,2,,130.0,92.55309125945527,44.002993017288,Brake Failure,1,Low,67.24492631222122
203,Northern Railway,Summer,Passenger,23,90.67775737172737,355034,37.88619686316074,12.38121518065984,3.235582010688998,Good,5.25391740339735,34.21969614849346,52.247386859470296,3.710747231454534,12.180394694945406,71.50449312331226,61.779125866281404,106.64001868758017,30.70408503627116,91.20280251141467,25.14394388905905,66.63811162430179,Normal,939.1781560391785,56.48455244452618,19,9.737045275965697,244.0,73.61260296447615,72.90058250773724,None,0,None,64.05167180866283
204,South Central Railway,Summer,Freight,10,85.98889546613076,1322702,33.30964934809539,12.982540031337038,6.093630447467039,Fair,3.4812081112280064,35.50869789290355,80.37984677337256,16.97985235784663,3.408519297617131,43.54710470167644,80.66230470732131,109.76208478924254,30.432131012701475,96.73826110498146,25.896553824996385,93.03337114209505,Normal,858.7842543608666,77.29107794969944,14,8.54150165208989,123.0,54.14177412439215,73.46562282368455,None,0,None,66.43429642532985
205,Northern Railway,Summer,Passenger,27,94.44740878728717,895612,46.25400346702553,6.447795125076261,6.6620625414013706,Good,14.235382024538037,40.77650081017141,,8.75561291763266,,24.42677627215771,56.4199035862003,65.23714656960382,24.321891249462332,61.1771913697409,18.628263658186558,62.65871787614392,Normal,1114.0430150921547,88.76630522589628,14,11.64287917984512,306.0,95.2157137843042,100.0,None,0,None,38.986800303736544
206,Western Railway,Monsoon,Freight,12,69.35820780965662,961185,33.62513542288276,7.856419393895892,6.855919757688675,Good,6.577857817047984,23.8990890010156,69.4209475707901,26.6131009810246,10.716776958125266,50.78463163873599,67.08319718989503,82.92305652266762,45.87499290455389,,,72.73286112083062,Normal,346.0935529229635,51.81399898010043,15,16.64275036423988,281.0,87.15065659068709,100.0,None,0,None,48.996213874753
207,South Central Railway,Winter,Freight,30,95.7930764274845,1420619,59.59915822967089,13.126620121974701,6.031862862730113,Fair,24.131264007136725,26.872233867985447,24.60513828064896,11.957019687559693,11.18670261876851,39.74128449774068,67.89759772333034,93.43916689795702,39.66190154823305,66.4365951455635,19.744318244585685,64.07901977013367,Normal,888.0940543142336,54.32962184389465,12,3.9875886028869867,6.0,91.59055669148648,100.0,Brake Failure,1,Medium,44.85378306487578
208,Eastern Railway,Monsoon,Passenger,4,92.43678250092773,631020,58.513922973615664,8.57212733700455,3.664696567041644,Good,6.97358062686004,29.262450232468712,72.0044073649158,,10.3807695604324,34.32968723665805,46.2300648623641,102.8241819671601,36.47793805230527,94.65812319920988,23.698824970669214,68.61970651322095,Normal,498.21855895292515,83.78200131620804,23,25.135794475091686,298.0,94.94571914786971,79.2766850884977,None,0,None,49.6433023106159
209,Western Railway,Summer,Passenger,13,67.72145013025639,776402,28.947640332688472,4.270843817289447,1.0209478954568292,Fair,10.610214971850736,25.165856511477347,41.49392842450908,14.196814512494322,18.988485497769677,25.558939254586857,91.3974520845392,101.0428284935177,57.24832427635762,77.67220084055042,21.33159611610862,97.3356740373699,Normal,822.3187806513831,33.08662299589867,5,14.714477709023534,284.0,76.86029790974202,77.95669686807324,None,0,None,58.23514135740633
210,South Central Railway,Winter,Passenger,21,48.25432390936215,1330628,41.79723783413948,8.464455386504765,6.810170864721697,Good,4.771072156001784,49.5786304404622,57.33280860604404,2.658085255549916,14.222241309685284,84.37582026529344,66.96552385942657,52.03501102858182,37.4587273286153,92.42708905344156,17.693202513997683,97.46970191700531,Normal,628.1967293936151,79.84595548094191,7,10.059728708536568,74.0,81.99282635803797,85.03128104854325,None,0,None,59.816744546782886
211,Western Railway,Summer,Passenger,19,89.66893358338348,205973,55.870838511519835,5.444249719230148,5.851032987680581,Fair,9.88097806006295,16.36354708369786,25.888314211749787,6.195955386366496,12.616584297162074,58.68233251900819,47.69181081450461,104.03560085703023,32.62072491474489,71.38616508507867,23.17361742759325,81.33347575600482,Warning,426.1590204516627,41.14262045245917,22,1.8532286084326353,175.0,57.232447634836674,86.28003372893373,None,0,None,63.46609013774333
212,South Central Railway,Winter,Express,28,107.69896474108273,1300814,52.284057128770186,13.418190893514378,,Good,2.5350974084114504,27.80217444727307,92.05345155573089,13.930415044226148,28.796776476280854,51.925409626326456,72.24900834783055,101.52684219026222,67.99594138945855,,25.638505487398927,75.44930333325173,Normal,1231.9657174032127,51.65214712061581,8,12.01622363451121,281.0,53.13353391527993,81.97836343553017,None,0,None,70.69903857958423
213,South Central Railway,Summer,Passenger,13,65.31211579937198,1205740,23.762868091366812,7.321408152245821,4.761190014336131,Fair,7.424257933995228,37.022335575698506,79.55814168744268,1.8703052978551877,10.382738822292772,33.960125738025056,73.66824890771062,119.1531143608666,62.93029924607529,62.15732519053821,24.459813872385457,,Normal,875.1972767998178,59.44943542769812,16,36.246869843019155,59.0,78.1503199158869,91.2339801482501,Signal Failure,1,Medium,55.2490587251671
214,Northern Railway,Monsoon,Passenger,20,40.33391965039386,1038527,28.204564761904447,4.635601293471384,4.337116000546192,Good,9.333924283558584,37.489691796126934,27.487716577485372,7.791468293865361,,,62.59741223085863,100.96732448065752,8.635601006191987,67.7108248988385,26.26937061796921,90.51645064046458,Warning,750.584412898066,64.78280168357514,21,22.385777719074053,108.0,98.91074875560643,66.23570452989807,None,0,None,54.818248297459675
215,South Central Railway,Monsoon,Freight,17,79.33842812618614,1218002,52.40857589596395,14.416153245649326,5.906173910695255,Fair,6.681528651482188,30.597465859021252,76.84576055107351,24.036758745381256,11.580203602201598,79.54011348657657,50.078558506506695,87.8021311859832,59.280619026727194,56.354754750233596,23.590305122592504,93.02385945021247,Normal,754.7059073566545,40.17816083304472,1,17.763519338560126,183.0,89.90208080043286,87.61865528032978,None,0,None,58.69085224872865
216,Western Railway,Monsoon,Freight,27,70.09525685110874,282626,39.53191492742384,7.465547646128139,2.0291562758180914,Good,13.341013179322285,26.62500876077368,37.82895438726193,13.773580342268591,18.295700549879264,55.38401609555763,65.31710315249191,90.79910776470464,81.96084454512857,89.82389703239251,24.14555408703047,60.43470429110873,Normal,1176.7694051522399,43.2224002961137,12,2.029133295861074,16.0,84.54139135773865,92.2344631152661,None,0,None,58.73018003055127
217,Central Railway,Winter,Express,7,100.87088420127222,1198859,50.034083473485055,4.127713678427276,5.306408695251014,Good,8.000468841499602,33.58277413316218,29.2693953024678,,10.155989412807642,62.24586822039477,80.79562539507636,104.99752202639797,69.342079840163,93.38509078358702,23.742665740865213,50.63853364436687,Normal,903.2438197730684,41.704049001037106,23,32.22173032717266,155.0,91.04715993029298,83.34855777970091,Track Defect,1,Medium,58.69969101058581
218,Central Railway,Monsoon,Passenger,1,77.27235318926856,861684,37.82143187328278,9.430571347971627,2.9993547186003333,Poor,5.365071077596811,41.568045162637375,44.0912650372854,23.079199165162994,,30.205749202156856,59.78617829387269,117.72522220222771,98.18406542050356,,25.6256552913617,74.68017786072448,Warning,945.6336643816358,65.84576455402458,14,13.265677337801376,135.0,92.73035879233242,83.73629445208459,Brake Failure,1,High,57.49514355785311
